ID	Micro_Comm
2449	{'Cell_biology'}
2450	{'Systems_biology'}
2451	{'Biophysics', 'Biochemistry'}
2452	{'Cell_biology'}
2453	{'Genetics'}
2454	{'Genetics'}
2455	{'Cell_biology'}
2456	{'Cell_biology'}
2457	{'Radiobiology'}
2458	{'Cell_biology'}
2459	{'Molecular_biology'}
2460	{'Mycology'}
2461	{'Formal_methods'}
2462	{'Cell_biology', 'Biophysics'}
2463	{'Cell_biology'}
2464	{'Cell_biology'}
2465	{'Cell_biology'}
2466	{'Cell_biology'}
2467	{'Cell_biology'}
2468	{'Mycology'}
2469	{'Cell_biology'}
2470	{'Cell_biology'}
2471	{'Molecular_biology'}
2472	{'Cell_biology'}
2473	{'Cell_biology'}
2474	{'Physiology'}
2475	{'Developmental_biology'}
2476	{'Biochemistry'}
2477	{'Particle_physics', 'Nuclear_physics'}
2478	{'Cell_biology'}
2479	{'Physiology'}
2480	{'Physiology'}
2481	{'Cell_biology'}
2482	{'Cell_biology'}
2483	{'Cell_biology'}
2484	{'Cell_biology'}
2485	{'Cell_biology'}
2486	{'Cell_biology', 'Physiology'}
2487	{'Developmental_biology', 'Cell_biology'}
2488	{'Cell_biology'}
2489	{'Cell_biology'}
2490	{'Systems_biology'}
2491	{'Cell_biology'}
2492	{'Molecular_biology'}
2493	{'Pathology'}
2494	{'Biophysics'}
2495	{'Cell_biology'}
2496	{'Electromagnetism'}
2497	{'Developmental_biology', 'Morphology_(biology)', 'Cell_biology'}
2498	{'Molecular_biology'}
2499	{'Cell_biology'}
2500	{'Molecular_biology'}
2501	{'Cell_biology'}
2502	{'Cell_biology'}
2503	{'Genetics'}
2504	{'Cell_biology'}
2505	{'Cell_biology'}
2506	{'Ecology'}
2507	{'Physiology'}
2508	{'Topology'}
2509	{'Radiobiology'}
2510	{'Cell_biology'}
2511	{'Molecular_biology'}
2512	{'Cell_biology'}
2513	{'Biochemistry', 'Molecular_biology'}
2514	{'Cell_biology'}
2515	{'Developmental_biology', 'Cell_biology'}
2516	{'Cell_biology'}
2517	{'Developmental_biology'}
2518	{'Cell_biology'}
2519	{'Theory_of_computation'}
2520	{'Cell_biology'}
2521	{'Neuroscience'}
2522	{'Nutrition'}
2523	{'Cell_biology'}
2524	{'Physiology'}
2525	{'Molecular_biology'}
2526	{'Radiobiology'}
2527	{'Genetics'}
2528	{'Neuroscience'}
2529	{'Cell_biology'}
2530	{'Computational_biology'}
2531	{'Botany'}
2532	{'Evolutionary_biology'}
2533	{'Developmental_biology'}
2534	{'Molecular_biology'}
2535	{'Neuroscience'}
2536	{'Cell_biology'}
2537	{'Molecular_biology'}
2538	{'Pathology'}
2539	{'Molecular_biology'}
2540	{'Cell_biology', 'Physiology'}
2541	{'Pathology'}
2542	{'Radiobiology'}
2543	{'Molecular_biology'}
2544	{'Evolutionary_biology'}
2545	{'Cell_biology'}
2546	{'Radiobiology'}
2547	{'Ecology'}
2548	{'Radiobiology'}
2549	{'Biophysics'}
2550	{'Evolutionary_biology'}
2551	{'Molecular_biology'}
2552	{'Molecular_biology'}
2553	{'Molecular_biology'}
2554	{'Genetics'}
2555	{'Developmental_biology'}
2556	{'Molecular_biology'}
2557	{'Genetics', 'Molecular_biology'}
2558	{'Molecular_biology'}
2559	{'Molecular_biology'}
2560	{'Ecology'}
2561	{'Biochemistry'}
2562	{'Atomic,_molecular,_and_optical_physics'}
2563	{'Condensed_matter_physics'}
2564	{'Condensed_matter_physics'}
2565	{'Condensed_matter_physics'}
2566	{'Plasma_physics'}
2567	{'Thermodynamics'}
2568	{'Thermodynamics'}
2569	{'Atomic,_molecular,_and_optical_physics', 'Condensed_matter_physics'}
2570	{'Thermodynamics'}
2571	{'Condensed_matter_physics'}
2572	{'Particle_physics'}
2573	{'Condensed_matter_physics'}
2574	{'Condensed_matter_physics'}
2575	{'Condensed_matter_physics'}
2576	{'Particle_physics', 'Computational_physics'}
2577	{'Systems_biology'}
2578	{'Thermodynamics'}
2579	{'Particle_physics', 'Physical_cosmology'}
2580	{'Condensed_matter_physics'}
2581	{'Applied_and_interdisciplinary_physics'}
2582	{'Condensed_matter_physics'}
2583	{'Theoretical_physics'}
2584	{'Condensed_matter_physics'}
2585	{'Particle_physics'}
2586	{'Condensed_matter_physics'}
2587	{'Philosophy_of_physics'}
2588	{'Electromagnetism', 'Condensed_matter_physics'}
2589	{'Condensed_matter_physics'}
2590	{'Electromagnetism'}
2591	{'Condensed_matter_physics'}
2592	{'Condensed_matter_physics'}
2593	{'Condensed_matter_physics'}
2594	{'Applied_and_interdisciplinary_physics'}
2595	{'Condensed_matter_physics'}
2596	{'Condensed_matter_physics'}
2597	{'Condensed_matter_physics'}
2598	{'Condensed_matter_physics'}
2599	{'Condensed_matter_physics'}
2600	{'Nuclear_physics', 'Plasma_physics'}
2601	{'Condensed_matter_physics'}
2602	{'Particle_physics'}
2603	{'Condensed_matter_physics', 'Theoretical_physics'}
2604	{'Theoretical_physics'}
2605	{'Condensed_matter_physics'}
2606	{'Particle_physics'}
2607	{'Thermodynamics'}
2608	{'Particle_physics'}
2609	{'Particle_physics'}
2610	{'Particle_physics'}
2611	{'Particle_physics'}
2612	{'Particle_physics', 'Physics_education'}
2613	{'Physical_cosmology'}
2614	{'Condensed_matter_physics'}
2615	{'Particle_physics'}
2616	{'Particle_physics', 'Nuclear_physics'}
2617	{'Nuclear_physics'}
2618	{'Nuclear_physics'}
2619	{'Physical_cosmology'}
2620	{'Theoretical_physics'}
2621	{'Particle_physics', 'Nuclear_physics'}
2622	{'Particle_physics'}
2623	{'Physical_cosmology'}
2624	{'Plasma_physics'}
2625	{'Particle_physics'}
2626	{'Particle_physics'}
2627	{'Particle_physics', 'Nuclear_physics'}
2628	{'Particle_physics'}
2629	{'Particle_physics'}
2630	{'Theoretical_physics'}
2631	{'Particle_physics'}
2632	{'Theoretical_physics'}
2633	{'Particle_physics', 'Theoretical_physics'}
2634	{'Nuclear_physics'}
2635	{'Particle_physics'}
2636	{'Nuclear_physics'}
2637	{'Particle_physics'}
2638	{'Physical_cosmology'}
2639	{'Particle_physics'}
2640	{'Particle_physics'}
2641	{'Particle_physics', 'Nuclear_physics'}
2642	{'Biophysics'}
2643	{'Theoretical_physics'}
2644	{'Electromagnetism'}
2645	{'Theoretical_physics'}
2646	{'Particle_physics'}
2647	{'Particle_physics'}
2648	{'Theoretical_physics'}
2649	{'Nuclear_physics'}
2650	{'Theoretical_physics'}
2651	{'Theoretical_physics'}
2652	{'Particle_physics'}
2653	{'Particle_physics', 'Nuclear_physics'}
2654	{'Particle_physics'}
2655	{'Physical_cosmology'}
2656	{'Physical_cosmology'}
2657	{'Particle_physics'}
2658	{'Particle_physics', 'Theoretical_physics'}
2659	{'Particle_physics'}
2660	{'Particle_physics'}
2661	{'Nuclear_physics'}
2662	{'Nuclear_physics'}
2663	{'Nuclear_physics'}
2664	{'Particle_physics', 'Nuclear_physics'}
2665	{'Nuclear_physics'}
2666	{'Nuclear_physics', 'Experimental_physics'}
2667	{'Nuclear_physics'}
2668	{'Radiobiology'}
2669	{'Nuclear_physics', 'Radiobiology'}
2670	{'Particle_physics'}
2671	{'Pseudophysics'}
2672	{'Particle_physics', 'Nuclear_physics'}
2673	{'Condensed_matter_physics'}
2674	{'Particle_physics'}
2675	{'Nuclear_physics'}
2676	{'Particle_physics'}
2677	{'Particle_physics'}
2678	{'Mathematical_analysis'}
2679	{'Arithmetic'}
2680	{'Discrete_mathematics'}
2681	{'Algebra'}
2682	{'Combinatorics'}
2683	{'Applied_mathematics'}
2684	{'Number_theory', 'Combinatorics'}
2685	{'Combinatorics'}
2686	{'Number_theory'}
2687	{'Theoretical_computer_science', 'Mathematical_logic'}
2688	{'Topology'}
2689	{'Combinatorics'}
2690	{'Combinatorics'}
2691	{'Combinatorics'}
2692	{'Mathematical_optimization'}
2693	{'Algebra'}
2694	{'Combinatorics'}
2695	{'Algebra', 'Number_theory'}
2696	{'Algebra'}
2697	{'Order_theory'}
2698	{'Combinatorics'}
2699	{'Algebra'}
2700	{'Combinatorics'}
2701	{'Combinatorics'}
2702	{'Mathematical_optimization'}
2703	{'Combinatorics'}
2704	{'Algebra', 'Representation_theory'}
2705	{'Plasma_physics'}
2706	{'Combinatorics'}
2707	{'Algebra'}
2708	{'Number_theory'}
2709	{'Combinatorics'}
2710	{'Order_theory'}
2711	{'Combinatorics'}
2712	{'Number_theory'}
2713	{'Number_theory'}
2714	{'Algebra'}
2715	{'Number_theory'}
2716	{'Combinatorics'}
2717	{'Number_theory', 'Combinatorics'}
2718	{'Computer_security'}
2719	{'Order_theory'}
2720	{'Theoretical_computer_science'}
2721	{'Theoretical_computer_science'}
2722	{'Combinatorics'}
2723	{'Theory_of_computation'}
2724	{'Formal_methods'}
2725	{'Combinatorics'}
2726	{'Discrete_mathematics', 'Combinatorics'}
2727	{'Theoretical_computer_science'}
2728	{'Combinatorics'}
2729	{'Combinatorics'}
2730	{'Formal_methods'}
2731	{'Condensed_matter_physics'}
2732	{'Molecular_biology'}
2733	{'Molecular_biology'}
2734	{'Cell_biology'}
2735	{'Molecular_biology'}
2736	{'Genetics'}
2737	{'Structural_biology'}
2738	{'Cell_biology'}
2739	{'Paleobiology'}
2740	{'Systems_biology'}
2741	{'Structural_biology'}
2742	{'Neuroscience'}
2743	{'Systems_biology'}
2744	{'Biochemistry'}
2745	{'Systems_biology', 'Molecular_biology'}
2746	{'Nutrition'}
2747	{'Applied_mathematics'}
2748	{'Psychophysics'}
2749	{'Neuroscience', 'Psychophysics'}
2750	{'Psychophysics'}
2751	{'Psychophysics'}
2752	{'Recreational_mathematics'}
2753	{'Recreational_mathematics'}
2754	{'Geometry'}
2755	{'Calculus'}
2756	{'Elementary_mathematics'}
2757	{'Theoretical_physics'}
2758	{'Calculus'}
2759	{'Arithmetic'}
2760	{'Combinatorics'}
2761	{'Dynamical_systems'}
2762	{'Combinatorics'}
2763	{'Calculus'}
2764	{'Algebra'}
2765	{'Number_theory'}
2766	{'Mathematical_analysis'}
2767	{'Number_theory'}
2768	{'Algebra', 'Number_theory'}
2769	{'Number_theory'}
2770	{'Calculus'}
2771	{'Particle_physics'}
2772	{'Mathematical_analysis'}
2773	{'Number_theory'}
2774	{'Combinatorics'}
2775	{'Mathematical_analysis'}
2776	{'Number_theory'}
2777	{'Combinatorics'}
2778	{'Applied_mathematics'}
2779	{'Combinatorics'}
2780	{'Topology'}
2781	{'Recreational_mathematics'}
2782	{'Mathematical_optimization', 'Theoretical_computer_science'}
2783	{'Combinatorics'}
2784	{'Combinatorics'}
2785	{'Algebra'}
2786	{'Combinatorics'}
2787	{'Combinatorics'}
2788	{'Number_theory'}
2789	{'Discrete_mathematics'}
2790	{'Graph_theory'}
2791	{'Combinatorics'}
2792	{'Order_theory'}
2793	{'Graph_theory'}
2794	{'Combinatorics'}
2795	{'Combinatorics'}
2796	{'Combinatorics'}
2797	{'Combinatorics'}
2798	{'Order_theory'}
2799	{'Combinatorics'}
2800	{'Combinatorics'}
2801	{'Recreational_mathematics'}
2802	{'Elementary_mathematics'}
2803	{'Mathematical_analysis'}
2804	{'Combinatorics'}
2805	{'Combinatorics'}
2806	{'Representation_theory'}
2807	{'Combinatorics'}
2808	{'Order_theory'}
2809	{'Mathematical_logic'}
2810	{'Combinatorics'}
2811	{'Geometry'}
2812	{'Combinatorics'}
2813	{'Representation_theory'}
2814	{'Combinatorics'}
2815	{'Dynamical_systems'}
2816	{'Combinatorics'}
2817	{'Molecular_biology'}
2818	{'Combinatorics'}
2819	{'Combinatorics'}
2820	{'Order_theory'}
2821	{'Elementary_mathematics', 'Mathematical_logic'}
2822	{'Combinatorics'}
2823	{'Graph_theory', 'Dynamical_systems', 'Combinatorics'}
2824	{'Discrete_mathematics'}
2825	{'Order_theory'}
2826	{'Graph_theory', 'Combinatorics'}
2827	{'Combinatorics'}
2828	{'Algebra', 'Dynamical_systems', 'Graph_theory', 'Combinatorics'}
2829	{'Calculus'}
2830	{'Mechanics'}
2831	{'Applied_mathematics'}
2832	{'Topology'}
2833	{'Algebra'}
2834	{'Combinatorics'}
2835	{'Combinatorics'}
2836	{'Combinatorics'}
2837	{'Order_theory'}
2838	{'Combinatorics'}
2839	{'Combinatorics'}
2840	{'Order_theory'}
2841	{'Combinatorics'}
2842	{'Combinatorics'}
2843	{'Combinatorics'}
2844	{'Combinatorics'}
2845	{'Graph_theory'}
2846	{'Combinatorics'}
2847	{'Combinatorics'}
2848	{'Combinatorics'}
2849	{'Software_engineering'}
2850	{'Combinatorics'}
2851	{'Combinatorics'}
2852	{'Combinatorics'}
2853	{'Combinatorics'}
2854	{'Order_theory', 'Combinatorics'}
2855	{'Discrete_mathematics'}
2856	{'Probability_and_statistics', 'Graph_theory'}
2857	{'Order_theory'}
2858	{'Order_theory'}
2859	{'Representation_theory'}
2860	{'Number_theory', 'Combinatorics'}
2861	{'Mathematical_logic'}
2862	{'Combinatorics'}
2863	{'Combinatorics'}
2864	{'Combinatorics'}
2865	{'Combinatorics'}
2866	{'Combinatorics'}
2867	{'Graph_theory'}
2868	{'Combinatorics'}
2869	{'Combinatorics'}
2870	{'Combinatorics'}
2871	{'Combinatorics'}
2872	{'Dynamical_systems'}
2873	{'Graph_theory', 'Topology'}
2874	{'Number_theory'}
2875	{'Graph_theory'}
2876	{'Combinatorics'}
2877	{'Combinatorics'}
2878	{'Order_theory'}
2879	{'Dynamical_systems', 'Combinatorics'}
2880	{'Number_theory', 'Combinatorics'}
2881	{'Representation_theory'}
2882	{'Theoretical_computer_science'}
2883	{'Combinatorics'}
2884	{'Combinatorics'}
2885	{'Mechanics'}
2886	{'Philosophy_of_physics'}
2887	{'Calculus'}
2888	{'Mathematical_analysis'}
2889	{'Calculus'}
2890	{'Calculus'}
2891	{'Applied_mathematics'}
2892	{'Calculus'}
2893	{'Mathematical_analysis'}
2894	{'Human–computer_interaction'}
2895	{'Mathematics_of_infinitesimals', 'Mathematical_analysis'}
2896	{'Dynamical_systems'}
2897	{'Physics_education'}
2898	{'Physical_cosmology'}
2899	{'Mechanics'}
2900	{'Physics_education'}
2901	{'Mathematical_analysis'}
2902	{'Physics_education'}
2903	{'Calculus'}
2904	{'Dynamical_systems'}
2905	{'Calculus', 'Dynamical_systems'}
2906	{'Calculus', 'Mathematical_analysis'}
2907	{'Computer_security'}
2908	{'Mathematical_analysis'}
2909	{'Algebra'}
2910	{'Mathematical_analysis'}
2911	{'Mathematical_analysis'}
2912	{'Calculus'}
2913	{'Mathematical_analysis'}
2914	{'Mathematical_analysis'}
2915	{'Mathematical_logic'}
2916	{'Philosophy_of_physics', 'Foundations_of_mathematics', 'Physics_education'}
2917	{'Physics_education'}
2918	{'Mathematical_analysis'}
2919	{'Mathematics_of_infinitesimals'}
2920	{'Mathematical_analysis'}
2921	{'Software_engineering'}
2922	{'Order_theory'}
2923	{'Calculus'}
2924	{'Calculus', 'Mathematics_of_infinitesimals'}
2925	{'Experimental_physics', 'Mechanics'}
2926	{'Mathematics_of_infinitesimals'}
2927	{'Mathematical_optimization'}
2928	{'Mathematical_analysis'}
2929	{'Calculus', 'Algebra', 'Elementary_mathematics'}
2930	{'Experimental_physics'}
2931	{'Thermodynamics'}
2932	{'Physics_education'}
2933	{'Elementary_mathematics'}
2934	{'Mathematical_optimization'}
2935	{'Calculus'}
2936	{'Calculus'}
2937	{'Algebra'}
2938	{'Calculus'}
2939	{'Mathematical_optimization'}
2940	{'Geometry'}
2941	{'Calculus'}
2942	{'Mathematical_analysis'}
2943	{'Electromagnetism', 'Mechanics'}
2944	{'Algebra', 'Elementary_mathematics'}
2945	{'Mathematics_of_infinitesimals'}
2946	{'Taxonomy_(biology)'}
2947	{'Evolutionary_biology'}
2948	{'Developmental_biology'}
2949	{'Developmental_biology'}
2950	{'Evolutionary_biology'}
2951	{'Evolutionary_biology'}
2952	{'Ecology'}
2953	{'Genetics', 'Evolutionary_biology'}
2954	{'Taxonomy_(biology)'}
2955	{'Evolutionary_biology'}
2956	{'Evolutionary_biology'}
2957	{'Evolutionary_biology', 'Zoology'}
2958	{'Computer_architecture'}
2959	{'Computer_architecture'}
2960	{'Computer_architecture'}
2961	{'Computer_architecture'}
2962	{'Computer_architecture'}
2963	{'Computer_architecture'}
2964	{'Computer_architecture'}
2965	{'Computer_architecture'}
2966	{'Computer_architecture'}
2967	{'Computer_architecture'}
2968	{'Computer_architecture'}
2969	{'Computer_architecture'}
2970	{'Software_engineering'}
2971	{'Computer_architecture'}
2972	{'Concurrency_(computer_science)'}
2973	{'Computer_architecture'}
2974	{'Computer_architecture'}
2975	{'Computer_architecture'}
2976	{'Computer_architecture'}
2977	{'Computer_security'}
2978	{'Computer_architecture'}
2979	{'Computer_architecture'}
2980	{'Computer_architecture'}
2981	{'Computer_architecture'}
2982	{'Computer_architecture'}
2983	{'Computer_architecture'}
2984	{'Computer_security'}
2985	{'Computer_architecture'}
2986	{'Computer_architecture'}
2987	{'Condensed_matter_physics'}
2988	{'Computer_architecture'}
2989	{'Computer_architecture'}
2990	{'Computer_architecture'}
2991	{'Computer_architecture'}
2992	{'Computer_security'}
2993	{'Computer_architecture'}
2994	{'Computer_architecture'}
2995	{'Computer_architecture'}
2996	{'Computer_security'}
2997	{'Thermodynamics'}
2998	{'Mathematical_logic'}
2999	{'Game_theory'}
3000	{'Thermodynamics'}
3001	{'Condensed_matter_physics'}
3002	{'Thermodynamics'}
3003	{'Physiology'}
3004	{'Condensed_matter_physics'}
3005	{'Condensed_matter_physics'}
3006	{'Nuclear_physics', 'Radiobiology'}
3007	{'Plasma_physics'}
3008	{'Condensed_matter_physics'}
3009	{'Condensed_matter_physics'}
3010	{'Developmental_biology'}
3011	{'Thermodynamics'}
3012	{'Condensed_matter_physics'}
3013	{'Condensed_matter_physics'}
3014	{'Microbiology'}
3015	{'Nutrition'}
3016	{'Surface_science'}
3017	{'Surface_science'}
3018	{'Surface_science'}
3019	{'Plasma_physics'}
3020	{'Condensed_matter_physics'}
3021	{'Condensed_matter_physics'}
3022	{'Surface_science'}
3023	{'Thermodynamics'}
3024	{'Cell_biology'}
3025	{'Thermodynamics'}
3026	{'Plasma_physics'}
3027	{'Condensed_matter_physics'}
3028	{'Dynamical_systems'}
3029	{'Evolutionary_biology'}
3030	{'Taxonomy_(biology)'}
3031	{'Taxonomy_(biology)'}
3032	{'Genetics'}
3033	{'Taxonomy_(biology)'}
3034	{'Taxonomy_(biology)'}
3035	{'Zoology', 'Botany'}
3036	{'Ecology'}
3037	{'Evolutionary_biology'}
3038	{'Evolutionary_biology'}
3039	{'Computer_graphics', 'Computational_science'}
3040	{'Evolutionary_biology'}
3041	{'Evolutionary_biology'}
3042	{'Taxonomy_(biology)'}
3043	{'Soil_biology'}
3044	{'Computer_graphics', 'Computational_science'}
3045	{'Evolutionary_biology'}
3046	{'Zoology'}
3047	{'Zoology'}
3048	{'Taxonomy_(biology)'}
3049	{'Particle_physics'}
3050	{'Physical_cosmology'}
3051	{'Physical_cosmology', 'Theoretical_physics'}
3052	{'Physical_cosmology'}
3053	{'Physical_cosmology'}
3054	{'Physical_cosmology'}
3055	{'Physical_cosmology'}
3056	{'Theoretical_physics'}
3057	{'Particle_physics', 'Physical_cosmology'}
3058	{'Physics_education'}
3059	{'Physical_cosmology'}
3060	{'Physical_cosmology'}
3061	{'Physical_cosmology', 'Theoretical_physics'}
3062	{'Physical_cosmology'}
3063	{'Particle_physics', 'Physical_cosmology', 'Theoretical_physics'}
3064	{'Physical_cosmology'}
3065	{'Philosophy_of_physics'}
3066	{'Physical_cosmology'}
3067	{'Physical_cosmology'}
3068	{'Physical_cosmology'}
3069	{'Particle_physics', 'Physical_cosmology'}
3070	{'Physical_cosmology'}
3071	{'Physical_cosmology'}
3072	{'Physical_cosmology'}
3073	{'Particle_physics', 'Experimental_physics'}
3074	{'Particle_physics'}
3075	{'Theoretical_physics'}
3076	{'Theoretical_physics'}
3077	{'Thermodynamics'}
3078	{'Particle_physics'}
3079	{'Physical_cosmology'}
3080	{'Condensed_matter_physics'}
3081	{'Condensed_matter_physics'}
3082	{'Applied_and_interdisciplinary_physics'}
3083	{'Condensed_matter_physics'}
3084	{'Condensed_matter_physics'}
3085	{'Experimental_physics', 'Condensed_matter_physics'}
3086	{'Condensed_matter_physics'}
3087	{'Condensed_matter_physics'}
3088	{'Particle_physics', 'Nuclear_physics'}
3089	{'Condensed_matter_physics'}
3090	{'Condensed_matter_physics'}
3091	{'Condensed_matter_physics'}
3092	{'Topology'}
3093	{'Thermodynamics', 'Condensed_matter_physics'}
3094	{'Condensed_matter_physics'}
3095	{'Condensed_matter_physics'}
3096	{'Condensed_matter_physics'}
3097	{'Applied_mathematics', 'Condensed_matter_physics'}
3098	{'Condensed_matter_physics'}
3099	{'Condensed_matter_physics'}
3100	{'Particle_physics', 'Theoretical_physics'}
3101	{'Condensed_matter_physics'}
3102	{'Condensed_matter_physics'}
3103	{'Condensed_matter_physics'}
3104	{'Condensed_matter_physics'}
3105	{'Thermodynamics'}
3106	{'Condensed_matter_physics'}
3107	{'Condensed_matter_physics'}
3108	{'Condensed_matter_physics'}
3109	{'Condensed_matter_physics'}
3110	{'Condensed_matter_physics'}
3111	{'Condensed_matter_physics'}
3112	{'Condensed_matter_physics'}
3113	{'Particle_physics'}
3114	{'Condensed_matter_physics'}
3115	{'Electromagnetism'}
3116	{'Theoretical_physics'}
3117	{'Condensed_matter_physics'}
3118	{'Condensed_matter_physics'}
3119	{'Electromagnetism', 'Condensed_matter_physics'}
3120	{'Algebra'}
3121	{'Condensed_matter_physics'}
3122	{'Condensed_matter_physics'}
3123	{'Condensed_matter_physics'}
3124	{'Condensed_matter_physics'}
3125	{'Condensed_matter_physics', 'Theoretical_physics'}
3126	{'Condensed_matter_physics', 'Theoretical_physics'}
3127	{'Condensed_matter_physics'}
3128	{'Nuclear_physics', 'Condensed_matter_physics'}
3129	{'Theoretical_physics'}
3130	{'Condensed_matter_physics'}
3131	{'Mathematical_optimization'}
3132	{'Plasma_physics'}
3133	{'Thermodynamics'}
3134	{'Representation_theory'}
3135	{'Electromagnetism'}
3136	{'Theoretical_physics'}
3137	{'Condensed_matter_physics'}
3138	{'Condensed_matter_physics'}
3139	{'Condensed_matter_physics'}
3140	{'Condensed_matter_physics'}
3141	{'Particle_physics'}
3142	{'Condensed_matter_physics'}
3143	{'Condensed_matter_physics'}
3144	{'Theoretical_physics'}
3145	{'Condensed_matter_physics'}
3146	{'Condensed_matter_physics'}
3147	{'Nuclear_physics'}
3148	{'Condensed_matter_physics'}
3149	{'Condensed_matter_physics'}
3150	{'Condensed_matter_physics'}
3151	{'Condensed_matter_physics'}
3152	{'Theoretical_physics'}
3153	{'Condensed_matter_physics'}
3154	{'Condensed_matter_physics'}
3155	{'Condensed_matter_physics'}
3156	{'Theoretical_physics'}
3157	{'Condensed_matter_physics'}
3158	{'Condensed_matter_physics'}
3159	{'Condensed_matter_physics'}
3160	{'Condensed_matter_physics'}
3161	{'Condensed_matter_physics'}
3162	{'Condensed_matter_physics'}
3163	{'Condensed_matter_physics'}
3164	{'Condensed_matter_physics'}
3165	{'Condensed_matter_physics'}
3166	{'Probability_and_statistics'}
3167	{'Theoretical_computer_science'}
3168	{'Computer_security'}
3169	{'Computer_security'}
3170	{'Algebra'}
3171	{'Computer_security'}
3172	{'Computer_security'}
3173	{'Computer_security'}
3174	{'Computer_security'}
3175	{'Chronobiology'}
3176	{'Zoology'}
3177	{'Pseudophysics'}
3178	{'Philosophy_of_physics'}
3179	{'Developmental_biology'}
3180	{'Computer_graphics'}
3181	{'Computational_science'}
3182	{'Computational_science'}
3183	{'Theory_of_computation'}
3184	{'Evolutionary_biology'}
3185	{'Theory_of_computation'}
3186	{'Artificial_intelligence'}
3187	{'Theoretical_computer_science', 'Mathematical_logic'}
3188	{'Applied_and_interdisciplinary_physics', 'Computational_physics'}
3189	{'Applied_mathematics'}
3190	{'Theory_of_computation'}
3191	{'Theory_of_computation'}
3192	{'Computational_science'}
3193	{'Human–computer_interaction'}
3194	{'Theoretical_computer_science'}
3195	{'Theory_of_computation'}
3196	{'Theoretical_computer_science', 'Theory_of_computation'}
3197	{'Mathematical_logic'}
3198	{'Theory_of_computation'}
3199	{'Dynamical_systems', 'Mathematical_analysis'}
3200	{'Marine_biology'}
3201	{'Cell_biology'}
3202	{'Nutrition'}
3203	{'Cell_biology'}
3204	{'Nutrition'}
3205	{'Nutrition'}
3206	{'Nutrition'}
3207	{'Nutrition'}
3208	{'Nutrition'}
3209	{'Nutrition'}
3210	{'Botany'}
3211	{'Botany'}
3212	{'Nutrition'}
3213	{'Nutrition'}
3214	{'Nutrition'}
3215	{'Nutrition'}
3216	{'Developmental_biology', 'Physiology'}
3217	{'Nutrition'}
3218	{'Molecular_biology'}
3219	{'Nutrition'}
3220	{'Soil_biology'}
3221	{'Nutrition'}
3222	{'Pathology'}
3223	{'Physiology'}
3224	{'Nutrition'}
3225	{'Surface_science', 'Marine_biology'}
3226	{'Soil_biology'}
3227	{'Physiology'}
3228	{'Nutrition'}
3229	{'Nutrition'}
3230	{'Soil_biology'}
3231	{'Physiology'}
3232	{'Nutrition'}
3233	{'Nutrition'}
3234	{'Psychophysics'}
3235	{'Nutrition'}
3236	{'Nutrition'}
3237	{'Structural_biology', 'Biophysics'}
3238	{'Evolutionary_biology', 'Zoology'}
3239	{'Biochemistry'}
3240	{'Nutrition'}
3241	{'Nutrition'}
3242	{'Nutrition'}
3243	{'Nutrition', 'Zoology'}
3244	{'Soil_biology'}
3245	{'Nutrition'}
3246	{'Soil_biology', 'Mycology'}
3247	{'Nutrition'}
3248	{'Biochemistry'}
3249	{'Psychophysics'}
3250	{'Nutrition'}
3251	{'Nutrition'}
3252	{'Mycology'}
3253	{'Nutrition'}
3254	{'Molecular_biology'}
3255	{'Mycology'}
3256	{'Cell_biology', 'Molecular_biology'}
3257	{'Nuclear_physics'}
3258	{'Cell_biology', 'Physiology'}
3259	{'Ecology'}
3260	{'Soil_biology'}
3261	{'Nutrition'}
3262	{'Nutrition'}
3263	{'Nutrition'}
3264	{'Pathology'}
3265	{'Lichenology'}
3266	{'Thermodynamics'}
3267	{'Particle_physics', 'Nuclear_physics'}
3268	{'Particle_physics'}
3269	{'Theoretical_physics'}
3270	{'Order_theory', 'Theoretical_physics'}
3271	{'Theoretical_physics'}
3272	{'Particle_physics'}
3273	{'Geometry'}
3274	{'Particle_physics'}
3275	{'Theoretical_physics'}
3276	{'Particle_physics'}
3277	{'Particle_physics'}
3278	{'Particle_physics', 'Theoretical_physics'}
3279	{'Particle_physics', 'Electromagnetism'}
3280	{'Physical_cosmology'}
3281	{'Theoretical_physics'}
3282	{'Electromagnetism'}
3283	{'Particle_physics'}
3284	{'Particle_physics'}
3285	{'Particle_physics'}
3286	{'Applied_and_interdisciplinary_physics', 'Theoretical_physics'}
3287	{'Thermodynamics'}
3288	{'Particle_physics'}
3289	{'Theoretical_physics'}
3290	{'Particle_physics', 'Nuclear_physics'}
3291	{'Particle_physics'}
3292	{'Theoretical_physics'}
3293	{'Theoretical_physics'}
3294	{'Representation_theory'}
3295	{'Theoretical_physics'}
3296	{'Theoretical_physics'}
3297	{'Particle_physics'}
3298	{'Particle_physics', 'Electromagnetism'}
3299	{'Particle_physics'}
3300	{'Theoretical_physics'}
3301	{'Particle_physics'}
3302	{'Particle_physics'}
3303	{'Particle_physics'}
3304	{'Physical_cosmology'}
3305	{'Particle_physics'}
3306	{'Particle_physics'}
3307	{'Theoretical_physics'}
3308	{'Theoretical_physics'}
3309	{'Concurrency_(computer_science)'}
3310	{'Concurrency_(computer_science)'}
3311	{'Theory_of_computation'}
3312	{'Theory_of_computation'}
3313	{'Concurrency_(computer_science)'}
