ID	Title
2114	Relic_particles
2115	Leptogenesis_(physics)
2116	Loop_quantum_cosmology
2117	Observational_cosmology
2118	Dark_fluid
2119	Hoyle–Narlikar_theory_of_gravity
2120	Static_universe
2121	Horizon_problem
2122	Von_Neumann–Wigner_interpretation
2123	Hubble_Legacy_Field
2124	Time_in_physics
2125	Illustris_project
2126	Cosmological_principle
2127	Matter_power_spectrum
2128	Epic_of_evolution
2129	Cosmic_age_problem
2130	Relational_theory
2131	Dark_Ages_Radio_Explorer
2132	Expansion_of_the_universe
2133	T-symmetry
2134	Observable_universe
2135	Conformal_cyclic_cosmology
2136	Particle_Data_Group
2137	LiteBIRD
2138	Fractal_cosmology
2139	Physical_paradox
2140	Eternal_inflation
2141	Lambda-CDM_model
2142	Kibble–Zurek_mechanism
2143	Sachs–Wolfe_effect
2144	Comoving_and_proper_distances
2145	Cosmic_microwave_background
2146	History_of_the_Big_Bang_theory
2147	First_observation_of_gravitational_waves
2148	Bogdanov_affair
2149	Temporal_finitism
2150	Cosmic_time
2151	Electroweak_interaction
2152	Distance_measures_(cosmology)
2153	Axis_of_evil_(cosmology)
2154	Bolshoi_Cosmological_Simulation
2155	Scale_factor_(cosmology)
2156	Cosmic_background_radiation
2157	Relic_abundance
2158	Weakly_interacting_massive_particles
2159	Affleck–Dine_mechanism
2160	Cosmological_horizon
2161	Electroweak_epoch
2162	Steady-state_model
2163	Photon_epoch
2164	Lepton_epoch
2165	Astrophysical_plasma
2166	Discovery_of_cosmic_microwave_background_radiation
2167	Quantum_cosmology
2168	Source_counts
2169	Redshift-space_distortions
2170	Cosmological_decade
2171	Light_dark_matter
2172	Grand_unification_epoch
2173	Accelerating_expansion_of_the_universe
2174	Creationist_cosmologies
2175	Black_hole_cosmology
2176	Hubble_Ultra-Deep_Field
2177	Cosmic_Calendar
2178	De_Sitter_universe
2179	Dark_flow
2180	History_of_the_center_of_the_Universe
2181	Superdeterminism
2182	Hydrogen_line
2183	B2FH_paper
2184	Alpher–Bethe–Gamow_paper
2185	List_of_cosmologists
2186	Baryon_acoustic_oscillations
2187	Deceleration_parameter
2188	Decoupling_(cosmology)
2189	Vacuum_genesis
2190	Neutrino_decoupling
2191	List_of_cosmological_computation_software
2192	Cosmogenic_nuclide
2193	Vanishing_dimensions_theory
2194	Future_of_an_expanding_universe
2195	Weyl_curvature_hypothesis
2196	Sunyaev–Zeldovich_effect
2197	Inflation_(cosmology)
2198	Ekpyrotic_universe
2199	Temperature
2200	Quark_epoch
2201	Cosmic_neutrino_background
2202	Shape_of_the_universe
2203	Inflationary_epoch
2204	Bentley\'s_paradox
2205	Holmdel_Horn_Antenna
2206	Heat_death_paradox
2207	Cyclic_model
2208	Particle_horizon
2209	Diffusion_damping
2210	Hubble\'s_law
2211	Cold
2212	Quintessence_(physics)
2213	Black_Hole_Initiative
2214	Big_Brake
2215	Cosmic_infrared_background
2216	Gold_universe
2217	Equation_of_state_(cosmology)
2218	Curvaton
2219	Nucleogenic
2220	Cosmological_perturbation_theory
2221	Particle_physics_in_cosmology
2222	Photophobia_(biology)
2223	Identification_key
2224	Flow_cytometry
2225	Pollen_tube
2226	Anthecology
2227	Neophyte_(botany)
2228	Plant_pathology
2229	Botanical_Latin
2230	Type_(biology)
2231	Nastic_movements
2232	History_of_herbalism
2233	Cavalier-Smith\'s_system_of_classification
2234	John_Innes_Centre
2235	Floristic_Quality_Assessment
2236	Macroflora
2237	Indigen
2238	Hamulus
2239	Evergreen
2240	Archaeophyte
2241	Botanical_expedition
2242	Semi-deciduous
2243	Diplostigmaty
2244	The_Herbert_Medal
2245	Plant_press
2246	Outline_of_botany
2247	Starch
2248	Sarmentose_(botany)
2249	Botanical_nomenclature
2250	Tip_growth
2251	Vasculum
2252	Seed
2253	Biseriate
2254	Vespertine_(biology)
2255	Ampelography
2256	Universal_adaptive_strategy_theory
2257	Woronin_body
2258	Evolutionary_anachronism
2259	Heterogamy
2260	Epiblem
2261	Meristics
2262	Embryo
2263	Herbal
2264	Middle_lamella
2265	Evolutionary_grade
2266	Herbal_medicine
2267	Seed_dispersal
2268	Plant_ontology
2269	Habitat_conservation
2270	Triangle_of_U
2271	Theca
2272	Perennation
2273	Endoderm
2274	Plastochron
2275	International_Phytogeographic_Excursion
2276	Epigeal
2277	Floral_Genome_Project
2278	Leaf_flushing
2279	Zonal_plant
2280	Proteinase_inhibitors_in_plants
2281	Touton_giant_cell
2282	Embryonated
2283	Plant_ecology
2284	Diaspore_(botany)
2285	Fungicide
2286	Plantsman
2287	Linnaean_enterprise
2288	Drought_deciduous
2289	Phytotelma
2290	Floral_zone
2291	Turgor_pressure
2292	Botany_2000
2293	Deciduous
2294	Genotype
2295	Available_space_theory
2296	Hapaxanth
2297	Genevestigator
2298	Wood
2299	Raunkiær_plant_life-form
2300	Biomass_partitioning
2301	Ubiquitin-conjugating_enzyme
2302	Alternative_theories_of_quantum_evolution
2303	Intracellular_digestion
2304	Extracellular
2305	The_Proteolysis_Map
2306	Colloidal_crystal
2307	Near-equilibrium_enzymatic_flux_transfer_networks
2308	Phenome
2309	Blood_lipids
2310	Iteron
2311	Reticular_cell
2312	Plasma_medicine
2313	Somatic_cell
2314	Mitochondrial_disease
2315	Morphogenetic_field
2316	Cell_type
2317	Prion
2318	Glycocalyx
2319	Interactome
2320	Cytosis
2321	Polyclonal_B_cell_response
2322	Btk-type_zinc_finger
2323	Vital_theory
2324	Cell–cell_interaction
2325	Protein_subcellular_localization_prediction
2326	Neutrophil
2327	Intermediate_mesoderm
2328	Cytoplasmic_inclusion
2329	Adoptive_cell_transfer
2330	Glycosome
2331	Eosinophil
2332	Serotype
2333	Ptychography
2334	List_of_restriction_enzyme_cutting_sites
2335	Pleomorphism_(cytology)
2336	Optical_stretcher
2337	Globules_of_fat
2338	Microbial_cytology
2339	Transcription_(biology)
2340	Regional_differentiation
2341	Systems_biomedicine
2342	Stem_cell
2343	Treadmilling
2344	Darwinian_threshold
2345	Basidiomycota
2346	Flexner–Wintersteiner_rosette
2347	Nucleofection
2348	Bioelectromagnetics
2349	Bioelectricity
2350	Vector_(molecular_biology)
2351	Marine_microorganism
2352	Syncytium
2353	Intracellular
2354	Cell_division_orientation
2355	Patching_and_Capping
2356	Pluriblast
2357	Chondroblast
2358	Liquid_marbles
2359	Electron_cryotomography
2360	Biomolecular_complex
2361	Formins
2362	Phagosome
2363	Transfection
2364	Filopodia
2365	Nuclear_lamina
2366	Virtual_Cell
2367	Histogenesis
2368	Heterokaryon
2369	Organelle_biogenesis
2370	Transcription_factor
2371	Cell_suspension
2372	Systems_biology
2373	Toponome
2374	Unit_of_selection
2375	Plant_virus
2376	Cellular_differentiation
2377	Flux_balance_analysis
2378	Patterns_in_nature
2379	Regulome
2380	Chemical_probe
2381	Tether_(cell_biology)
2382	Germ_layer
2383	Contact_inhibition
2384	Cortical_pseudolaminar_necrosis
2385	Neurotubule
2386	Viral_eukaryogenesis
2387	Biological_value
2388	Dynamic_energy_budget_theory
2389	Epitranscriptome
2390	Adsorption
2391	Biocoenosis
2392	Ultraviolet_germicidal_irradiation
2393	Experimental_pathology
2394	Progenitor_cell
2395	Point_mutation
2396	Extracellular_vesicle
2397	Microfluidic_cell_culture
2398	Intrinsic_immunity
2399	Immunogold_labelling
2400	Cellular_senescence
2401	Blastomere
2402	Synaptic_tagging
2403	Cytolysin
2404	Molecular_models_of_DNA
2405	CoRR_hypothesis
2406	Bomb_pulse
2407	Q-system_(genetics)
2408	Detention_center_(cell_biology)
2409	Artificial_cell
2410	Synthetic_morphology
2411	Microvesicles
2412	Stress_granule
2413	Hysteresivity
2414	Healing
2415	Cell_mechanics
2416	Reporter_gene
2417	Viral_transformation
2418	Kodecyte
2419	Living_systems
2420	Vitelline_envelope
2421	Megaevolution
2422	Cell_polarity
2423	Proteopathy
2424	Trichosclereid
2425	Soft-bodied_organism
2426	Ingression_(biology)
2427	Cytometry
2428	Inorganic_ions
2429	Ergosterol
2430	Wound_healing
2431	Mycorrhiza
2432	Cloning
2433	Calcium_chloride_transformation
2434	Aggresome
2435	Endoreduplication
2436	Amoeba
2437	Invagination
2438	Translational_efficiency
2439	Fractional_kill
2440	34βE12
2441	Blood_type
2442	Cytoarchitecture
2443	Comet_assay
2444	Subcellular_localization
2445	Nutrient_sensing
2446	Universal_stress_protein
2447	Ussing_chamber
2448	Radial_spoke
2449	Giant_cell
2450	KEGG
2451	Micro-incineration
2452	Viability_assay
2453	Exonic_splicing_enhancer
2454	BLOSUM
2455	Sarcoplasmic_reticulum
2456	Calcium_sparks
2457	Radiosurgery
2458	Epithelial_polarity
2459	Dilution_cloning
2460	Parenthesome
2461	High-_and_low-level
2462	Cell_biophysics
2463	Akinete
2464	Dendrite_(non-neuronal)
2465	Cell_counting
2466	Cell-free_system
2467	RNA-binding_protein
2468	Dikaryon
2469	Kinetic-segregation_model_of_T_cell_activation
2470	Tonicity
2471	Magnetic-activated_cell_sorting
2472	Signal_transduction
2473	Osmotic_pressure
2474	Cryptochrome
2475	Cleavage_(embryo)
2476	Function-spacer-lipid_Kode_construct
2477	Scattering
2478	Vesicular_transport_adaptor_protein
2479	Lipoprotein
2480	Voltage_clamp
2481	Histiocyte
2482	Cell_fusion
2483	Aster_(cell_biology)
2484	Cell_unroofing
2485	Hyperphosphorylation
2486	Fluid_compartments
2487	Creode
2488	Osmotic_shock
2489	Cellular_adaptation
2490	Metallome
2491	Protoplasm
2492	Heat_map
2493	Ischemic_cascade
2494	Electrorotation
2495	Extracellular_fluid
2496	Current_density
2497	Hertwig_rule
2498	Upstream_and_downstream_(transduction)
2499	Cell-free_protein_synthesis
2500	Two-dimensional_gel_electrophoresis
2501	Paracytophagy
2502	Celada-Seiden_model
2503	Magnetogenetics
2504	Polly_and_Molly
2505	Cell_disruption
2506	Myzocytosis
2507	Bone_resorption
2508	T1_process
2509	Radiotrophic_fungus
2510	Bacterial_senescence
2511	PDE1
2512	Dose_fractionation
2513	Gaseous_signaling_molecules
2514	Cell_therapy
2515	Cell_potency
2516	Multinucleate
2517	Zygote
2518	Cytopathology
2519	Transcomputational_problem
2520	Substrate_adhesion_molecules
2521	Acoustocerebrography
2522	Cholesterol
2523	Proteinoplast
2524	Magnesium_in_biology
2525	Nucleic_acid_sequence
2526	Cell_survival_curve
2527	Mosaic_(genetics)
2528	Neuroanatomy_of_memory
2529	Chemically_defined_medium
2530	Folding@home
2531	Plant_development
2532	Directed_evolution
2533	Asymmetric_cell_division
2534	Christoph_Cremer
2535	NeuroLex
2536	Intracrine
2537	Endogenous_retrovirus
2538	Peritoneal_washing
2539	Cloning_vector
2540	Surface-area-to-volume_ratio
2541	Electron_microscope
2542	Acute_radiation_syndrome
2543	Translation_(biology)
2544	Karyoklepty
2545	Pit_(botany)
2546	Radioresistance
2547	Bioindicator
2548	Microbeam
2549	Mechanotransduction
2550	E._coli_long-term_evolution_experiment
2551	Nested_gene
2552	CRISPR
2553	Transduction_(genetics)
2554	Homologous_recombination
2555	Sexual_reproduction
2556	Relaxosome
2557	Nic_site
2558	Triparental_mating
2559	Optical_transfection
2560	Mating_system
2561	Prokaryote
2562	Magneto-optical_trap
2563	Spinor_condensate
2564	Effective_mass_(solid-state_physics)
2565	Strong_confinement_limit
2566	Plasmon
2567	Ultracold_atom
2568	Thermodynamic_limit
2569	Macroscopic_quantum_phenomena
2570	Laser_cooling
2571	Rydberg_polaron
2572	Top_quark_condensate
2573	Free_electron_model
2574	Superfluid_film
2575	Path_integrals_in_polymer_science
2576	Collaborative_Computational_Project_Q
2577	Biological_network
2578	Bose_gas
2579	Scalar_field_dark_matter
2580	Surface_plasmon
2581	Spin_engineering
2582	Einstein_solid
2583	Logarithmic_Schrödinger_equation
2584	Spin_gapless_semiconductor
2585	Composite_Higgs_models
2586	Boson
2587	Bohr–Einstein_debates
2588	Keldysh_formalism
2589	Quantum_dimer_magnet
2590	Nonlinear_X-wave
2591	Rollin_film
2592	Anderson_localization
2593	Crystallography
2594	Bose–Einstein_condensation_(network_theory)
2595	Drude_model
2596	Tonks–Girardeau_gas
2597	Quantum_fluid
2598	Topological_order
2599	Fermi_liquid_theory
2600	High_energy_density_physics
2601	Surface_plasmon_polariton
2602	Bose–Einstein_correlations
2603	Luttinger_liquid
2604	Superfluid_vacuum_theory
2605	Bosenova
2606	Schrödinger_field
2607	Evaporative_cooling_(atomic_physics)
2608	Mesonic_molecule
2609	Baryon
2610	Gauge_boson
2611	Hadron_spectroscopy
2612	The_Quantum_Vacuum:_An_Introduction_to_Quantum_Electrodynamics
2613	Missing_baryon_problem
2614	Quasiparticle
2615	Mathematical_formulation_of_the_Standard_Model
2616	Parity_(physics)
2617	Hypertriton
2618	Xi_baryon
2619	Chameleon_particle
2620	Light_front_quantization
2621	Hypercharge
2622	Bootstrap_model
2623	N-body_simulation
2624	Intracluster_medium
2625	Fermion
2626	Massless_particle
2627	Hadron
2628	Onium
2629	Yukawa_interaction
2630	Eightfold_way_(physics)
2631	Quantum_chromodynamics_binding_energy
2632	Supersymmetry
2633	An_Exceptionally_Simple_Theory_of_Everything
2634	Tetraquark
2635	Diquark
2636	Charmed_baryons
2637	Timeline_of_particle_physics
2638	Experiment_to_Detect_the_Global_EoR_Signature
2639	Exotic_hadron
2640	Neutral_particle
2641	Isospin
2642	Davydov_soliton
2643	Gaugino
2644	Dual_photon
2645	Spontaneous_symmetry_breaking
2646	XYZ_particle
2647	Leptoquark
2648	Chiral_symmetry_breaking
2649	Hypernuclear_Physics
2650	Superpartner
2651	Stop_squark
2652	Particle_zoo
2653	Baryon_number
2654	Virtual_particle
2655	Intensity_mapping
2656	Non-Gaussianity
2657	Faddeev–Popov_ghost
2658	Ghost_(physics)
2659	Majorana_fermion
2660	Fermi\'s_interaction
2661	Forbidden_mechanism
2662	Synthesis_of_precious_metals
2663	Nuclear_chain_reaction
2664	Commonly_used_gamma-emitting_isotopes
2665	Pandemonium_effect
2666	Total_absorption_spectroscopy
2667	Yrast
2668	Technetium-99
2669	Fission_products_(by_element)
2670	Cherenkov_radiation
2671	Clean_and_Environmentally_Safe_Advanced_Reactor
2672	Branching_fraction
2673	Angular_Correlation_of_Electron_Positron_Annihilation_Radiation
2674	Neutron_detection
2675	Beta_decay_transition
2676	List_of_Feynman_diagrams
2677	Force_carrier
2678	Finite_difference
2679	Bracket_(mathematics)
2680	Trinomial_triangle
2681	Coefficient
2682	Outline_of_combinatorics
2683	German_tank_problem
2684	Composition_(combinatorics)
2685	Umbral_calculus
2686	Binomial_number
2687	Recursive_definition
2688	Simplex
2689	Multi-index_notation
2690	Pascal\'s_rule
2691	Random_permutation_statistics
2692	Cake_number
2693	Binomial_(polynomial)
2694	Wilf–Zeilberger_pair
2695	Height_function
2696	Freshman\'s_dream
2697	Cofinality
2698	Stars_and_bars_(combinatorics)
2699	Monomial
2700	Constraint_counting
2701	Factorial
2702	Lazy_caterer\'s_sequence
2703	Lottery_mathematics
2704	Schur_algebra
2705	Negative_temperature
2706	Alignments_of_random_points
2707	Monomial_basis
2708	Proofs_of_Fermat\'s_little_theorem
2709	Cyclic_sieving
2710	Order_polynomial
2711	Method_of_distinguished_element
2712	Fueter–Pólya_theorem
2713	Gregory_coefficients
2714	Power_set
2715	Bernoulli_polynomials_of_the_second_kind
2716	History_of_combinatorics
2717	Singmaster\'s_conjecture
2718	Parasitic_computing
2719	Partial_cyclic_order
2720	Nerode_Prize
2721	Circuit_Value_Problem
2722	Algorithmic_Lovász_local_lemma
2723	Post_correspondence_problem
2724	And-inverter_graph
2725	Isolation_lemma
2726	DIMACS
2727	Pattern_language_(formal_languages)
2728	Index_of_combinatorics_articles
2729	Sharp-P-completeness_of_01-permanent
2730	Formal_equivalence_checking
2731	Cavity_method
2732	Standard_curve
2733	Digital_polymerase_chain_reaction
2734	Cytomics
2735	Functional_genomics
2736	Human_Genome_Project
2737	Shantanu_Chowdhury
2738	Polycomb_recruitment_in_X_chromosome_inactivation
2739	Ancient_protein
2740	Metabolomics
2741	Structural_genomics
2742	Connectomics
2743	Cytoscape
2744	BASys
2745	TopFIND
2746	Nutritional_genomics
2747	Mathematical_psychology
2748	Stevens\'s_power_law
2749	Psychophysics
2750	Just-noticeable_difference
2751	Weber–Fechner_law
2752	Equal_incircles_theorem
2753	Sangaku
2754	List_of_geometry_topics
2755	Even_and_odd_functions
2756	Constant_function
2757	Propagator
2758	Hermitian_function
2759	Fractional_part
2760	Ky_Fan_lemma
2761	Liénard_equation
2762	Symmetric_function
2763	Reflection_formula
2764	Square_(algebra)
2765	Eisenstein–Kronecker_number
2766	Fluent_(mathematics)
2767	Bernoulli_polynomials
2768	Distribution_(number_theory)
2769	Harmonic_number
2770	List_of_calculus_topics
2771	Renormalization
2772	Fluxion
2773	Mirimanoff\'s_congruence
2774	Baker–Campbell–Hausdorff_formula
2775	Asymptotic_expansion
2776	Barnes_G-function
2777	Lehmer_code
2778	Discrete_tomography
2779	Combinatorial_number_system
2780	Delta_set
2781	100_prisoners_problem
2782	Analysis_of_Boolean_functions
2783	Combinatorics_and_physics
2784	Pigeonhole_principle
2785	Permanent_(mathematics)
2786	Langford_pairing
2787	Barycentric-sum_problem
2788	Euler_function
2789	Outline_of_discrete_mathematics
2790	Cycle_decomposition_(graph_theory)
2791	Difference_set
2792	Möbius_inversion_formula
2793	Convex_subgraph
2794	Covering_problems
2795	Independence_system
2796	Kalmanson_combinatorial_conditions
2797	Arrangement_of_hyperplanes
2798	Disjunction_property_of_Wallman
2799	Partial_permutation
2800	Bent_function
2801	Sudoku
2802	Circular_shift
2803	Zero_to_the_power_of_zero
2804	Murnaghan–Nakayama_rule
2805	Discrepancy_theory
2806	Association_scheme
2807	Sunflower_(mathematics)
2808	Higman\'s_lemma
2809	Indicator_function
2810	Combinatorial_data_analysis
2811	Surface_(mathematics)
2812	Probabilistic_method
2813	Littelmann_path_model
2814	Sicherman_dice
2815	Pentagram_map
2816	Catalan\'s_constant
2817	Complementarity_(molecular_biology)
2818	Hook_length_formula
2819	Block_design
2820	Greedoid
2821	Counting
2822	Large_set_(combinatorics)
2823	Sequential_dynamical_system
2824	Discrete_Mathematics_(journal)
2825	Incidence_algebra
2826	Chip-firing_game
2827	Percolation
2828	Graph_dynamical_system
2829	Series_(mathematics)
2830	Structural_rigidity
2831	NK_model
2832	Simplicial_sphere
2833	Spherical_design
2834	Q-Vandermonde_identity
2835	Cameron–Erdős_conjecture
2836	Geometric_combinatorics
2837	Sperner_property_of_a_partially_ordered_set
2838	Hockey-stick_identity
2839	Extremal_combinatorics
2840	Multitree
2841	Riordan_array
2842	Li_Shanlan_identity
2843	Dobiński\'s_formula
2844	Discrete_Morse_theory
2845	Starlike_tree
2846	Toida\'s_conjecture
2847	Factorial_number_system
2848	Combinatorial_matrix_theory
2849	Tricentis_Tosca
2850	Combinatorial_modelling
2851	De_Bruijn_torus
2852	Fishburn–Shepp_inequality
2853	Stirling_permutation
2854	Lubell–Yamamoto–Meshalkin_inequality
2855	Cutting_sequence
2856	Random_cluster_model
2857	Ranked_poset
2858	Dilworth\'s_theorem
2859	Schubert_polynomial
2860	Rank_of_a_partition
2861	Turnstile_(symbol)
2862	Set_packing
2863	Coins_in_a_fountain
2864	Block_walking
2865	Rule_of_product
2866	Q-analog
2867	Magic_graph
2868	Dinitz_conjecture
2869	Infinitary_combinatorics
2870	Cycle_index
2871	Symbolic_method_(combinatorics)
2872	Universality_(dynamical_systems)
2873	Seven_Bridges_of_Königsberg
2874	Q-Pochhammer_symbol
2875	Szymanski\'s_conjecture
2876	Dittert_conjecture
2877	Zero-sum_problem
2878	Mirsky\'s_theorem
2879	Combinatorics_and_dynamical_systems
2880	Multipartition
2881	Differential_poset
2882	Journal_of_Automata,_Languages_and_Combinatorics
2883	Rule_of_sum
2884	Longest_alternating_subsequence
2885	Newtonian_dynamics
2886	Absolute_theory
2887	Calculus_of_moving_surfaces
2888	Function_series
2889	Linear_function_(calculus)
2890	Mean_of_a_function
2891	Mathematical_methods_in_electronics
2892	Differential_(infinitesimal)
2893	Total_derivative
2894	Virtual_touch_screen
2895	Hyperreal_number
2896	Feigenbaum_constants
2897	Newton\'s_cradle
2898	Absolute_space_and_time
2899	Brachistochrone_curve
2900	Concepts_of_Physics
2901	Interchange_of_limiting_operations
2902	AP_Physics_C:_Mechanics
2903	Tensor_calculus
2904	Fractal_dimension
2905	Time-scale_calculus
2906	Multiplicative_calculus
2907	Trusted_timestamping
2908	Function_of_a_real_variable
2909	Determinant
2910	Second_derivative
2911	Summa_(mathematics)
2912	Reduction_(mathematics)
2913	Elliptic_boundary_value_problem
2914	Arithmetization_of_analysis
2915	Class_logic
2916	Relationship_between_mathematics_and_physics
2917	AP_Physics_C:_Electricity_and_Magnetism
2918	Derivative
2919	Law_of_Continuity
2920	Timeline_of_calculus_and_mathematical_analysis
2921	Software_engineering_professionalism
2922	Monotonic_function
2923	Nova_Methodus_pro_Maximis_et_Minimis
2924	Cours_d\'Analyse
2925	Newton\'s_laws_of_motion
2926	The_Analyst
2927	Local_optimum
2928	Darboux\'s_formula
2929	Variable_(mathematics)
2930	Newton\'s_law_of_cooling
2931	Inexact_differential
2932	Fundamentals_of_Physics
2933	Real_number
2934	Multidisciplinary_design_optimization
2935	Geometric_calculus
2936	Outline_of_calculus
2937	Operator_(mathematics)
2938	Gabriel\'s_Horn
2939	Continuous_optimization
2940	Synthetic_geometry
2941	Non-standard_calculus
2942	Function_of_several_real_variables
2943	Kelvin–Stokes_theorem
2944	Constant_(mathematics)
2945	Leibniz\'s_notation
2946	Relative_apparent_synapomorphy_analysis
2947	Primitive_(phylogenetics)
2948	Germline
2949	Hybrid_inviability
2950	Evolution_of_morality
2951	Evolution_of_photosynthesis
2952	Paleoecology
2953	Syntelog
2954	Transformed_cladistics
2955	Genomic_evolution_of_birds
2956	Urbilaterian
2957	Transitional_fossil
2958	Computer_data_storage
2959	Single-core
2960	Comparison_of_CPU_microarchitectures
2961	Processor_register
2962	Simultaneous_multithreading
2963	Vkernel
2964	Load–store_unit
2965	Register_renaming
2966	Von_Neumann_architecture
2967	Multi-core_processor
2968	Cache_control_instruction
2969	Address_space
2970	View_model
2971	Manycore_processor
2972	Speculative_execution
2973	Approximate_computing
2974	Cache_hierarchy
2975	Harvard_architecture
2976	Memory_disambiguation
2977	Cyberwarfare
2978	Dataflow_architecture
2979	Temporal_multithreading
2980	Cache_(computing)
2981	Aperture_(computer_memory)
2982	Modified_Harvard_architecture
2983	Addressing_mode
2984	Shamoon
2985	Transport_triggered_architecture
2986	Cache_pollution
2987	Photon-induced_electric_field_poling
2988	Memory_management
2989	Memory_dependence_prediction
2990	Cellular_architecture
2991	Superscalar_processor
2992	Secure_environment
2993	Memory_hierarchy
2994	Register_file
2995	Comparison_of_instruction_set_architectures
2996	Software_Guard_Extensions
2997	Multiplicity_function_for_N_noninteracting_spins
2998	List_of_mathematical_symbols_by_subject
2999	Auction_theory
3000	Gibbs_paradox
3001	Colloid_vibration_current
3002	Supersaturation
3003	Oncotic_pressure
3004	Zeta_potential_titration
3005	Electrokinetic_phenomena
3006	Actinides_in_the_environment
3007	Debye_length
3008	Double_layer_(surface_science)
3009	Peptization
3010	Cortical_reaction
3011	Volume_fraction
3012	Dynamic_electrophoretic_mobility
3013	Interface_and_colloid_science
3014	Germ_theory_denialism
3015	Dietary_fiber
3016	Gibbs_isotherm
3017	Langmuir_(journal)
3018	Hydrogel_encapsulation_of_quantum_dots
3019	Ferrofluid
3020	Polymer_brush
3021	Pickering_emulsion
3022	Electroviscous_effects
3023	Ideal_solution
3024	Self-assembly
3025	Enthalpy–entropy_chart
3026	Laser_ablation_synthesis_in_solution
3027	Emulsion
3028	Metastability
3029	Reticulate_evolution
3030	Numerical_taxonomy
3031	Taxonomy_of_Liliaceae
3032	Phylogenomics
3033	Wastebasket_taxon
3034	Outgroup_(cladistics)
3035	Glossary_of_scientific_naming
3036	Biological_rules
3037	Character_displacement
3038	Debate_about_Cambrian_lophotrochozoans
3039	Information_visualization
3040	Comparative_biology
3041	Sister_group
3042	Circumscription_(taxonomy)
3043	Earthworm
3044	Visual_analytics
3045	Divergent_evolution
3046	Invertebrate
3047	Anamniotes
3048	Linnaean_taxonomy
3049	Warm_inflation
3050	Mass-to-light_ratio
3051	Asymptotic_safety_in_quantum_gravity
3052	Dirac_large_numbers_hypothesis
3053	Flatness_(cosmology)
3054	Cosmic_distance_ladder
3055	Hubble_Deep_Field
3056	Holographic_principle
3057	Grand_Unified_Theory
3058	Physics_outreach
3059	Hubble_volume
3060	CMBFAST
3061	Introduction_to_M-theory
3062	Hubble_Deep_Field_South
3063	Physics_applications_of_asymptotically_safe_gravity
3064	Tolman_surface_brightness_test
3065	Digital_philosophy
3066	Millennium_Run
3067	Weyl\'s_postulate
3068	High-Z_Supernova_Search_Team
3069	Kaluza–Klein_theory
3070	Three-torus_model_of_the_universe
3071	Newtonian_gauge
3072	Density_contrast
3073	Holometer
3074	Warped_Passages
3075	Fine-tuning
3076	Timeline_of_developments_in_theoretical_physics
3077	Entropic_gravity
3078	Minimal_coupling
3079	Zero-energy_universe
3080	Wilson_ratio
3081	Gough–Joule_effect
3082	Outline_of_applied_physics
3083	Laughlin_wavefunction
3084	Dirac_matter
3085	Quantum_oscillations_(experimental_technique)
3086	Lifshitz_Theory_of_Van_der_Waals_Force
3087	Orientational_glass
3088	Hagedorn_temperature
3089	X-ray_absorption_spectroscopy
3090	Kugel–Khomskii_coupling
3091	Luttinger\'s_theorem
3092	Topological_quantum_field_theory
3093	Electronic_entropy
3094	Oliver_E._Buckley_Condensed_Matter_Prize
3095	Crowther_criterion
3096	Frenkel–Kontorova_model
3097	Geometric_phase_analysis
3098	Anderson_orthogonality_theorem
3099	Poole–Frenkel_effect
3100	Lewis_Ryder
3101	Quantum_materials
3102	Dynamic_structure_factor
3103	Lambda_transition
3104	Ferroelectricity
3105	Eigenstate_thermalization_hypothesis
3106	Electric-field_screening
3107	Lanthanum_aluminate-strontium_titanate_interface
3108	Geometrical_frustration
3109	Relaxor_ferroelectric
3110	Thermal_effective_mass
3111	Random_phase_approximation
3112	Electron_cyclotron_resonance
3113	Synchrotron_light_source
3114	Fermi_surface
3115	Gauge_fixing
3116	Spin_glass
3117	AdS/CMT_correspondence
3118	Drift_current
3119	Photoionisation_cross_section
3120	K-theory_(physics)
3121	Lyddane–Sachs–Teller_relation
3122	Gardner_transition
3123	Semicircle_law_(Quantum_Hall)
3124	Quantum_spin_liquid
3125	Resonating_valence_bond_theory
3126	Lattice_model_(physics)
3127	Isotropic_solid
3128	Effective_field_theory
3129	Nordic_Institute_for_Theoretical_Physics
3130	Institut_Néel
3131	Energy_minimization
3132	Warm_dense_matter
3133	Scheutjens–Fleer_theory
3134	Hopf_algebra
3135	Toroidal_moment
3136	Gauge_theory
3137	Microwave_spectroscopy
3138	Total_position_spread
3139	Photoconductivity
3140	Bosonization
3141	Momentum_transfer
3142	Lindemann_index
3143	Mesophase
3144	Symmetry_in_quantum_mechanics
3145	Mott_transition
3146	Cophonicity
3147	Electrostatic_nuclear_accelerator
3148	Dynamical_mean-field_theory
3149	Wigner–Seitz_radius
3150	Slave_boson
3151	Mode_coupling
3152	Quantization_(physics)
3153	Soft_modes
3154	Annual_Review_of_Condensed_Matter_Physics
3155	Frank_Isakson_Prize_for_Optical_Effects_in_Solids
3156	Kosterlitz–Thouless_transition
3157	Angle-resolved_photoemission_spectroscopy
3158	Schottky_effect
3159	Quantum_dimer_models
3160	Debye–Waller_factor
3161	Confined_liquid
3162	Wigner_lattice
3163	Quantum_critical_point
3164	Biexciton
3165	Dose-fractionation_theorem
3166	Probability_and_statistics
3167	Quantum_digital_signature
3168	Threat_(computer)
3169	Forward_anonymity
